Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-05-12 00:00:00-04:00,0.09421145915985107,0.09550193983745184,0.09421145915985107,0.09421145915985107,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09421141905745808,0.09507174105753012,0.0937812551856041,0.0937812551856041,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.0933511144346961,0.0933511144346961,0.0924907922744751,0.0924907922744751,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09464156627655029,0.09593205199972486,0.09464156627655029,0.09464156627655029,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09636225551366806,0.09722257207658114,0.09636225551366806,0.09636225551366806,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09507173009882025,0.09507173009882025,0.09464156627655029,0.09464156627655029,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09765269607305527,0.09851302377058917,0.09765269607305527,0.09765269607305527,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10324559360742568,0.10367575759083048,0.10324559360742568,0.10324559360742569,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10797740519046783,0.10883773349373152,0.10797740519046783,0.10797740519046783,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10797739855763347,0.10797739855763347,0.10754724591970444,0.10754724591970444,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11356945335865021,0.1139996173158184,0.11356945335865021,0.11356945335865021,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11356945335865021,0.1139996173158184,0.11356945335865021,0.11356945335865021,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11399958282709122,0.11443051630125922,0.11399958282709122,0.11399958282709122,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11399958282709122,0.11443051630125922,0.11399958282709122,0.11399958282709122,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10883766875233805,0.10883766875233805,0.10840750485658646,0.10840750485658646,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10840750485658646,0.10926782116081708,0.10840750485658646,0.10840750485658646,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11055832356214523,0.11098847601230981,0.11055832356214523,0.11055832356214523,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10926785391768516,0.10926785391768516,0.10883770138025284,0.10883770138025284,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10539639464370845,0.10539639464370845,0.10496623069047928,0.10496623069047928,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10711704194545746,0.10754720591063817,0.10711704194545746,0.10711704194545746,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10840750485658646,0.10969798505656868,0.10840750485658646,0.10840750485658646,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11313928663730621,0.11356945058396481,0.11313928663730621,0.11313928663730621,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11227896530220978,0.11227896530220978,0.11184880137443542,0.11184880137443542,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11184885092550047,0.11184885092550047,0.11141868680715561,0.11141868680715561,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10969797982276067,0.10969797982276067,0.10926781594753265,0.10926781594753265,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10797739855763347,0.10797739855763347,0.10754724591970444,0.10754724591970444,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10754720591063817,0.10797735838854446,0.10711704194545746,0.10711704194545746,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.1045360795688692,0.1045360795688692,0.10410592705011368,0.10410592705011368,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10066384888587836,0.10066384888587836,0.10023369640111923,0.10023369640111923,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.1019543707370758,0.1028154570940929,0.1019543707370758,0.1019543707370758,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10023369836997846,0.10023369836997846,0.09937337040901184,0.09937337040901184,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10152418911457062,0.10195435313865503,0.10152418911457062,0.10152418911457062,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10109401285791209,0.10109401285791209,0.10023369640111923,0.10023369640111923,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.0976527388218901,0.0976527388218901,0.09679242223501205,0.09679242223501205,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08990907574947021,0.08990907574947021,0.08947891741991043,0.08947891741991043,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08904870481946384,0.08904870481946384,0.08861854672431946,0.08861854672431946,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08861854672431946,0.08904870481946384,0.08861854672431946,0.08861854672431946,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08646776896199587,0.08646776896199587,0.08560744673013687,0.08560744673013687,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08646775782108307,0.08732807994209413,0.08646775782108307,0.08646775782108307,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08990906924009323,0.0903400029296716,0.08990906924009323,0.08990906924009323,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.0834566343989044,0.0834566343989044,0.0830264762043953,0.0830264762043953,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07700345563035076,0.07700345563035076,0.07657329738140106,0.07657329738140106,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07829469442367554,0.07872485832237724,0.07829469442367554,0.07829469442367554,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.0817360058426857,0.08259632814068872,0.0817360058426857,0.0817360058426857,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08388682454824448,0.08431698287716043,0.08388682454824448,0.08388682454824448,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08603762090206146,0.08689794323575584,0.08603762090206146,0.08603762090206146,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08904870599508286,0.08947886983954176,0.08904870599508286,0.08904870599508286,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.0834566343989044,0.0834566343989044,0.0830264762043953,0.0830264762043953,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.0830264808960857,0.0830264808960857,0.0825963169336319,0.0825963169336319,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07872488032965945,0.07872488032965945,0.07786378264427185,0.07786378264427185,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08001537621021271,0.08044554031147741,0.08001537621021271,0.08001537621021271,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.0825963169336319,0.0830264808960857,0.0825963169336319,0.0825963169336319,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08603762090206146,0.08646777919708956,0.08603762090206146,0.08603762090206146,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.0834566343989044,0.0834566343989044,0.0830264762043953,0.0830264762043953,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08216616986350618,0.08216616986350618,0.0817360058426857,0.0817360058426857,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08474712073802948,0.0856074429317158,0.08474712073802948,0.08474712073802948,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08603762090206146,0.08646777919708956,0.08603762090206146,0.08603762090206146,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08603763225836558,0.08603763225836558,0.08517730981111526,0.08517730981111526,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08646775782108307,0.08689792175340698,0.08646775782108307,0.08646775782108307,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08904870599508286,0.08947886983954176,0.08904870599508286,0.08904870599508286,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08732809771984452,0.08732809771984452,0.08689793944358826,0.08689793944358826,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08689793944358826,0.08732809771984452,0.08689793944358826,0.08689793944358826,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08689793944358826,0.08689793944358826,0.08689793944358826,0.08689793944358826,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08517725354387398,0.08517725354387398,0.0843169316649437,0.0843169316649437,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.0830264808960857,0.0830264808960857,0.0825963169336319,0.0825963169336319,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08044554031147741,0.08044554031147741,0.08001537621021271,0.08001537621021271,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07958518322963307,0.07958518322963307,0.07872486114501953,0.07872486114501953,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07700346794028819,0.07700346794028819,0.07614314556121826,0.07614314556121826,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07528280079912188,0.07528280079912188,0.07442247867584229,0.07442247867584229,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07442250491263357,0.07442250491263357,0.07356218248605728,0.07356218248605728,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07442247867584229,0.07485264260930048,0.07442247867584229,0.07442247867584229,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.0701209048318179,0.0701209048318179,0.06926058232784271,0.06926058232784271,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06538834901867144,0.06538834901867144,0.06495818495750427,0.06495818495750427,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06667961180210114,0.06710977016282657,0.06667961180210114,0.06667961180210114,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06581851001387695,0.06581851001387695,0.06538835167884827,0.06538835167884827,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06581851840019226,0.06624945218135656,0.06581851840019226,0.06581851840019226,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06926058232784271,0.06969074070801064,0.06926058232784271,0.06926058232784271,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06926058232784271,0.06969074070801064,0.06926058232784271,0.06926058232784271,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07356218248605728,0.07399234657116484,0.07356218248605728,0.07356218248605728,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07485269010066986,0.07528284856341151,0.07485269010066986,0.07485269010066986,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.0718415418188184,0.0718415418188184,0.0709812194108963,0.0709812194108963,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07055105922522971,0.07055105922522971,0.0701209008693695,0.0701209008693695,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06840021621101765,0.06840021621101765,0.06797005236148834,0.06797005236148834,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06797005236148834,0.06840021621101765,0.06797005236148834,0.06797005236148834,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06840024143457413,0.06883039969909471,0.06840024143457413,0.06840024143457413,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06797007368329848,0.06797007368329848,0.06753991544246674,0.06753991544246674,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06581851001387695,0.06581851001387695,0.06538835167884827,0.06538835167884827,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.0640978579813085,0.0640978579813085,0.06366769969463348,0.06366769969463348,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06280736721661258,0.06280736721661258,0.0623772032558918,0.0623772032558918,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.061086718930006584,0.061086718930006584,0.06065655499696732,0.060656554996967316,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06108672544360161,0.06151688367887128,0.06108672544360161,0.06108672544360161,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061516888439655304,0.06194705245185271,0.061516888439655304,0.061516888439655304,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05850575759881714,0.05850575759881714,0.05807559937238693,0.05807559937238693,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05764543631970525,0.05764543631970525,0.056785114109516144,0.056785114109516144,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05678512432528594,0.05678512432528594,0.05635496601462364,0.05635496601462364,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04990174200436784,0.04990174200436784,0.049041420221328735,0.049041420221328735,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04947159066796303,0.04990175453935412,0.04947159066796303,0.04947159066796303,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.052052535116672516,0.05248269880998427,0.052052535116672516,0.052052535116672516,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.052482735365629196,0.052912893614924225,0.052482735365629196,0.052482735365629196,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.052482735365629196,0.052912893614924225,0.052482735365629196,0.052482735365629196,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.056785114109516144,0.05721527808642938,0.056785114109516144,0.056785114109516144,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.058505743741989136,0.05936606573472335,0.058505743741989136,0.058505743741989136,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05850575759881714,0.05850575759881714,0.05807559937238693,0.05807559937238693,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061516888439655304,0.062377210720412274,0.061516888439655304,0.061516888439655304,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06366769969463348,0.0640978579813085,0.06366769969463348,0.06366769969463348,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06409786641597748,0.06495818884617584,0.06409786641597748,0.06409786641597748,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06624942272901535,0.06667958667125552,0.06624942272901535,0.06624942272901535,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06624942272901535,0.0671097448698588,0.06624942272901535,0.06624942272901535,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06280736721661258,0.06280736721661258,0.0623772032558918,0.0623772032558918,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06366769969463348,0.0640978579813085,0.06366769969463348,0.06366769969463348,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06323753946563927,0.06323753946563927,0.06280738115310669,0.06280738115310669,36467200,0.0,0.0
